19.9, 0.2, 0
19.7, -1.362, 0
19.4, -9.591, 0
19, -32.335, 0
18.5, -80.385, 0
17.9, -167.475, 0
17.2, -310.282, 0
16.4, -528.426, 0
15.5, -844.47, 0
16.0601, -1285, 0
16.6761, -1877.49, 0
17.3482, -2653.34, 0
18.0763, -3646.88, 0
18.8603, -4895.39, 0
19.7004, -6439.08, 0
